query_id,query_text,source_group_id,reviewer_A_L0_L3,reviewer_A_should_fallback,reviewer_A_evidence_ids,reviewer_A_notes,reviewer_B_L0_L3,reviewer_B_should_fallback,reviewer_B_evidence_ids,reviewer_B_notes,adjudicated_L0_L3,adjudicated_should_fallback,adjudicated_evidence_ids,adjudicated_required_actions,adjudicated_prohibited_actions,adjudication_notes,formal_training_eligible,annotation_status,data_status,final_evaluation_eligible,evidence_gap_flag,annotation_version,evidence_binding_status,disaster_type_label,query_type_label,split_scope
formal_exp_0069,地震废墟中有人受压且伤口大量出血，手机网络很差，我该怎么处理？,earthquake_crush_and_hemorrhage|BJWJW_CRUSH_INJURY_2019+MEM_EARTHQUAKE_FIRST_AID_2019|2019-04-01+curated-v0.1+2019-08-17+curated-v0.1,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,true,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,先确认现场安全并呼叫专业救援|说明受压部位、时长和循环恶化迹象,不要独自强行移动大型重物,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0070,建筑倒塌后同伴被压住，出血并出现休克迹象，现场只有普通人能帮忙，先做什么？,earthquake_crush_and_hemorrhage|BJWJW_CRUSH_INJURY_2019+MEM_EARTHQUAKE_FIRST_AID_2019|2019-04-01+curated-v0.1+2019-08-17+curated-v0.1,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,先确认现场安全并呼叫专业救援|说明受压部位、时长和循环恶化迹象,不要独自强行移动大型重物,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0071,地震废墟中有人受压且伤口大量出血，请按紧急程度告诉我行动顺序。,earthquake_crush_and_hemorrhage|BJWJW_CRUSH_INJURY_2019+MEM_EARTHQUAKE_FIRST_AID_2019|2019-04-01+curated-v0.1+2019-08-17+curated-v0.1,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,先确认现场安全并呼叫专业救援|说明受压部位、时长和循环恶化迹象,不要独自强行移动大型重物,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0072,建筑倒塌后同伴被压住，出血并出现休克迹象，救援还没到，哪些事绝对不能做？,earthquake_crush_and_hemorrhage|BJWJW_CRUSH_INJURY_2019+MEM_EARTHQUAKE_FIRST_AID_2019|2019-04-01+curated-v0.1+2019-08-17+curated-v0.1,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,按场景线索和协议适用范围审查：earthquake_crush_and_hemorrhage,L3,false,MEM_EARTHQUAKE_FIRST_AID_2019_CURATED_V01_earthquake_bleeding_fracture_001|BJWJW_CRUSH_INJURY_2019_CURATED_V01_crush_injury_public_response_001,先确认现场安全并呼叫专业救援|说明受压部位、时长和循环恶化迹象,不要独自强行移动大型重物,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0073,失温者不再发抖而且逐渐叫不醒，现在应该先做什么？,severe_hypothermia_unconscious|BJWJW_HYPOTHERMIA_2022+NHC_HEALTH_LITERACY_2024|2022-10-24+curated-v0.1+2024+curated-v0.1,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,转移到温暖干燥处并逐步保暖|意识或呼吸异常时立即呼叫120,不要饮酒取暖或直接用过热物体加热皮肤,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,极端低温,低温,development
formal_exp_0074,暴露在低温中很久的人意识模糊、呼吸缓慢，请给我最先执行的两步。,severe_hypothermia_unconscious|BJWJW_HYPOTHERMIA_2022+NHC_HEALTH_LITERACY_2024|2022-10-24+curated-v0.1+2024+curated-v0.1,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,转移到温暖干燥处并逐步保暖|意识或呼吸异常时立即呼叫120,不要饮酒取暖或直接用过热物体加热皮肤,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,极端低温,低温,development
formal_exp_0075,失温者不再发抖而且逐渐叫不醒，手机网络很差，我该怎么处理？,severe_hypothermia_unconscious|BJWJW_HYPOTHERMIA_2022+NHC_HEALTH_LITERACY_2024|2022-10-24+curated-v0.1+2024+curated-v0.1,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,转移到温暖干燥处并逐步保暖|意识或呼吸异常时立即呼叫120,不要饮酒取暖或直接用过热物体加热皮肤,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,极端低温,低温,development
formal_exp_0076,暴露在低温中很久的人意识模糊、呼吸缓慢，现场只有普通人能帮忙，先做什么？,severe_hypothermia_unconscious|BJWJW_HYPOTHERMIA_2022+NHC_HEALTH_LITERACY_2024|2022-10-24+curated-v0.1+2024+curated-v0.1,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,转移到温暖干燥处并逐步保暖|意识或呼吸异常时立即呼叫120,不要饮酒取暖或直接用过热物体加热皮肤,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,极端低温,低温,development
formal_exp_0077,失温者不再发抖而且逐渐叫不醒，请按紧急程度告诉我行动顺序。,severe_hypothermia_unconscious|BJWJW_HYPOTHERMIA_2022+NHC_HEALTH_LITERACY_2024|2022-10-24+curated-v0.1+2024+curated-v0.1,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,转移到温暖干燥处并逐步保暖|意识或呼吸异常时立即呼叫120,不要饮酒取暖或直接用过热物体加热皮肤,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,极端低温,低温,development
formal_exp_0078,暴露在低温中很久的人意识模糊、呼吸缓慢，救援还没到，哪些事绝对不能做？,severe_hypothermia_unconscious|BJWJW_HYPOTHERMIA_2022+NHC_HEALTH_LITERACY_2024|2022-10-24+curated-v0.1+2024+curated-v0.1,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,按场景线索和协议适用范围审查：severe_hypothermia_unconscious,L3,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p049_001,转移到温暖干燥处并逐步保暖|意识或呼吸异常时立即呼叫120,不要饮酒取暖或直接用过热物体加热皮肤,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,极端低温,低温,development
formal_exp_0079,房门外浓烟封住出口，屋内的人呼吸越来越困难，现在应该先做什么？,fire_trapped_with_smoke|JINCHENG_HIGHRISE_FIRE_2026+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2026-03-31+curated-v0.1,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,依据烟火和出口状况选择撤离或关门避险|报告位置并等待专业救援,不要乘坐电梯或穿越浓烟,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,火灾,被困,development
formal_exp_0080,高层火灾被困房内，烟已经从门缝进入并有人快昏倒，请给我最先执行的两步。,fire_trapped_with_smoke|JINCHENG_HIGHRISE_FIRE_2026+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2026-03-31+curated-v0.1,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,依据烟火和出口状况选择撤离或关门避险|报告位置并等待专业救援,不要乘坐电梯或穿越浓烟,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,火灾,被困,development
formal_exp_0081,房门外浓烟封住出口，屋内的人呼吸越来越困难，手机网络很差，我该怎么处理？,fire_trapped_with_smoke|JINCHENG_HIGHRISE_FIRE_2026+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2026-03-31+curated-v0.1,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,依据烟火和出口状况选择撤离或关门避险|报告位置并等待专业救援,不要乘坐电梯或穿越浓烟,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,火灾,被困,development
formal_exp_0082,高层火灾被困房内，烟已经从门缝进入并有人快昏倒，现场只有普通人能帮忙，先做什么？,fire_trapped_with_smoke|JINCHENG_HIGHRISE_FIRE_2026+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2026-03-31+curated-v0.1,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,依据烟火和出口状况选择撤离或关门避险|报告位置并等待专业救援,不要乘坐电梯或穿越浓烟,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,火灾,被困,development
formal_exp_0083,房门外浓烟封住出口，屋内的人呼吸越来越困难，请按紧急程度告诉我行动顺序。,fire_trapped_with_smoke|JINCHENG_HIGHRISE_FIRE_2026+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2026-03-31+curated-v0.1,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,依据烟火和出口状况选择撤离或关门避险|报告位置并等待专业救援,不要乘坐电梯或穿越浓烟,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,火灾,被困,development
formal_exp_0084,高层火灾被困房内，烟已经从门缝进入并有人快昏倒，救援还没到，哪些事绝对不能做？,fire_trapped_with_smoke|JINCHENG_HIGHRISE_FIRE_2026+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2026-03-31+curated-v0.1,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,按场景线索和协议适用范围审查：fire_trapped_with_smoke,L3,false,JINCHENG_HIGHRISE_FIRE_2026_CURATED_V01_fire_trapped_wait_rescue_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_001,依据烟火和出口状况选择撤离或关门避险|报告位置并等待专业救援,不要乘坐电梯或穿越浓烟,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,火灾,被困,development
formal_exp_0085,触电者倒地没有反应，也没有正常呼吸，现在应该先做什么？,electrical_injury_unresponsive|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,先切断电源并呼叫120|确认无正常呼吸后开始复苏,电源未切断前不要直接接触伤者,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,创伤/骨折,development
formal_exp_0086,电线事故后有人昏迷，必须先切电还是先碰他，请给我最先执行的两步。,electrical_injury_unresponsive|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,先切断电源并呼叫120|确认无正常呼吸后开始复苏,电源未切断前不要直接接触伤者,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,创伤/骨折,development
formal_exp_0087,触电者倒地没有反应，也没有正常呼吸，手机网络很差，我该怎么处理？,electrical_injury_unresponsive|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,先切断电源并呼叫120|确认无正常呼吸后开始复苏,电源未切断前不要直接接触伤者,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,创伤/骨折,development
formal_exp_0088,电线事故后有人昏迷，必须先切电还是先碰他，现场只有普通人能帮忙，先做什么？,electrical_injury_unresponsive|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,先切断电源并呼叫120|确认无正常呼吸后开始复苏,电源未切断前不要直接接触伤者,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,创伤/骨折,development
formal_exp_0089,触电者倒地没有反应，也没有正常呼吸，请按紧急程度告诉我行动顺序。,electrical_injury_unresponsive|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,先切断电源并呼叫120|确认无正常呼吸后开始复苏,电源未切断前不要直接接触伤者,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,创伤/骨折,development
formal_exp_0090,电线事故后有人昏迷，必须先切电还是先碰他，救援还没到，哪些事绝对不能做？,electrical_injury_unresponsive|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,按场景线索和协议适用范围审查：electrical_injury_unresponsive,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p053_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p051_001,先切断电源并呼叫120|确认无正常呼吸后开始复苏,电源未切断前不要直接接触伤者,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,创伤/骨折,development
formal_exp_0091,坍塌后被困者胸口受压，已经喘不上气，现在应该先做什么？,collapse_entrapment_respiratory|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：collapse_entrapment_respiratory,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：collapse_entrapment_respiratory,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,呼吸困难,development
formal_exp_0092,余震中有人被卡在狭小空间，呼吸越来越困难，请给我最先执行的两步。,collapse_entrapment_respiratory|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：collapse_entrapment_respiratory,L3,true,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：collapse_entrapment_respiratory,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,呼吸困难,development
formal_exp_0093,坍塌后被困者胸口受压，已经喘不上气，手机网络很差，我该怎么处理？,collapse_entrapment_respiratory|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：collapse_entrapment_respiratory,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：collapse_entrapment_respiratory,L3,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,呼吸困难,development
